Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,Player_Stats,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Passing,O_Rushing,O_Rushing,O_Rushing,O_Rushing,O_Receiving,O_Receiving,O_Receiving,O_Receiving,O_Fumbles,O_Fumbles,D_Interceptions,D_Interceptions,D_Interceptions,D_Interceptions,D_Sacks,D_Tackles,D_Tackles,D_Tackles,D_Fumbles,D_Fumbles,D_Fumbles,D_Fumbles,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Kick_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Punt_Returns,SPT_Scoring,SPT_Scoring,SPT_Scoring,SPT_Scoring,SPT_Punting,SPT_Punting,SPT_Punting,SPT_Punting
Tm,SB,Key,Player,No.,Age,Pos,College/Univ,College/Univ 2,College/Univ 3,BirthDate,Yrs,Super_bowl,Team,Pts,MVP,Stadium,City,State,Date,W/L,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Rec,Yds,TD,Lng,Fmb,FL,Int,Yds,TD,Lng,Sk,Comb,Solo,Ast,FR,Yds,TD,FF,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
NWE,31,NWE31,Todd Rucci,71,26,RG,Penn St.,None,None,7/14/1970,3,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Dwayne Sabb,95,27,RLB,New Hampshire,None,None,10/9/1969,4,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Pio Sagapolutele,75,27,RDT,San Diego St.,None,None,11/28/1969,5,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Walter Scott,94,23,DE,East Carolina,None,None,5/18/1973,Rook,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Chris Slade,53,25,LLB,Virginia,None,None,1/30/1971,3,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Otis Smith,45,31,RCB,Southern,Missouri,None,10/22/1965,5,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Chris Sullivan,74,23,DE,Boston Col.,None,None,3/14/1973,Rook,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Tom Tupa,19,30,P,Ohio St.,None,None,2/6/1966,8,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Adam Vinatieri,4,24,K,South Dakota St.,None,None,12/28/1972,Rook,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Mark Wheeler,97,26,LDT,Texas A&M,None,None,4/1/1970,4,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Larry Whigham,25,24,DB,La-Monroe,None,None,6/23/1972,2,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Dave Wohlabaugh,64,24,C,Syracuse,None,None,4/13/1972,1,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Devin Wyman,72,23,DT,Kentucky St.,None,None,8/29/1973,Rook,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWE,31,NWE31,Scott Zolak,16,29,QB,Maryland,None,None,12/13/1967,4,XXXI,New England Patriots,21,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,John Elway,7,37,QB,Stanford,None,None,6/28/1960,14,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,12,22,123,0,1,0,0,36,51.9,5,17,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Terrell Davis,30,25,RB,Long Beach St.,Georgia,None,10/28/1972,2,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,30,157,3,27,2,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Vaughn Hebron,22,27,RB,Virginia Tech,None,None,10/7/1970,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,3,3,0,2,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Howard Griffith,29,30,FB,Illinois,None,None,11/17/1967,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Ed McCaffrey,87,29,WR,Stanford,None,None,8/17/1968,6,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Shannon Sharpe,84,29,TE,Savannah St.,None,None,6/26/1968,7,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Dwayne Carswell,89,25,TE,Liberty,None,None,1/18/1972,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Rod Smith,80,27,WR,Missouri Southern,None,None,5/15/1970,2,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Willie Green,85,31,WR,Mississippi,None,None,4/2/1966,6,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Tyrone Braxton,34,33,SS,North Dakota St.,None,None,12/17/1964,10,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Steve Atwater,27,31,FS,Arkansas,None,None,10/28/1966,8,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Tim McKyer,26,34,DB,Texas-Arlington,None,None,9/5/1963,11,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Neil Smith,90,31,LDE,Nebraska,None,None,4/10/1966,9,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Vaughn Hebron,22,27,RB,Virginia Tech,None,None,10/7/1970,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,19.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Keith Burns,56,25,LB,Oklahoma St.,None,None,5/16/1972,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Jason Elam,1,27,K,Hawaii,None,None,3/8/1970,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0
DEN,32,DEN32,Tom Rouen,16,29,P,Colorado St.,Colorado,None,6/9/1968,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,148,37,47
DEN,32,DEN32,Allen Aldridge,57,25,MLB,Houston,None,None,5/30/1972,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Flipper Anderson,83,32,WR,UCLA,None,None,3/7/1965,9,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Steve Atwater,27,31,FS,Arkansas,None,None,10/28/1966,8,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Scott Bentley,3,23,K,Florida St.,None,None,4/10/1974,Rook,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Tyrone Braxton,34,33,SS,North Dakota St.,None,None,12/17/1964,10,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Bubby Brister,6,35,QB,Tulane,La-Monroe,None,8/15/1962,11,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Jamie Brown,70,25,T,Florida A&M,None,None,4/24/1972,2,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Keith Burns,56,25,LB,Oklahoma St.,None,None,5/16/1972,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Glenn Cadrez,59,27,LB,Houston,None,None,1/2/1970,5,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Dwayne Carswell,89,25,TE,Liberty,None,None,1/18/1972,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Byron Chamberlain,86,26,TE,Missouri,Wayne State (NE),None,10/17/1971,2,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Ray Crockett,39,30,LCB,Baylor,None,None,1/5/1967,8,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Terrell Davis,30,25,RB,Long Beach St.,Georgia,None,10/28/1972,2,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,David Diaz-Infante,63,33,LG,San Jose St.,None,None,3/31/1964,10,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Dedrick Dodge,33,30,DB,Florida St.,None,None,6/14/1967,6,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Jason Elam,1,27,K,Hawaii,None,None,3/8/1970,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,John Elway,7,37,QB,Stanford,None,None,6/28/1960,14,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,David Gamble,82,26,WR,New Hampshire,None,None,6/14/1971,Rook,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Darrien Gordon,23,27,RCB,Stanford,None,None,11/14/1970,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Howard Griffith,29,30,FB,Illinois,None,None,11/17/1967,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Brian Habib,75,33,RG,Washington,None,None,12/2/1964,8,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Harald Hasselbach,96,30,DE,Washington,None,None,9/22/1967,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Vaughn Hebron,22,27,RB,Virginia Tech,None,None,10/7/1970,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Randy Hilliard,21,30,DB,Northwestern St. (LA),None,None,2/6/1967,7,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Patrick Jeffers,81,24,WR,Virginia,None,None,2/2/1973,1,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Darrius Johnson,25,24,DB,Oklahoma,None,None,5/18/1973,1,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Ernest Jones,72,26,DE,Oregon,None,None,4/1/1971,2,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Tony Jones,77,31,RT/LT,Western Carolina,None,None,5/24/1966,9,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Jeff Lewis,8,24,QB,Northern Arizona,None,None,4/17/1973,1,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Mike Lodish,97,30,DT,UCLA,None,None,8/11/1967,7,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Derek Loville,31,29,RB,Oregon,None,None,7/4/1968,7,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Anthony Lynn,37,29,RB,Texas Tech,None,None,12/21/1968,4,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Ed McCaffrey,87,29,WR,Stanford,None,None,8/17/1968,6,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Tim McKyer,26,34,DB,Texas-Arlington,None,None,9/5/1963,11,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,John Mobley,51,24,RLB,Kutztown (PA),None,None,10/10/1973,1,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,32,DEN32,Tom Nalen,66,26,C,Boston Col.,None,None,5/13/1971,3,XXXII,Denver Broncos,31,Terrell Davis+,Qualcomm Stadium,San Diego,California,1/25/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
